example_id                                                    | status | run_time        |
./spec/models/visit_spec.rb[1:8:3:1:2:3:4:1]                  | passed | 0.47836 seconds |
./spec/models/visit_spec.rb[1:8:3:1:2:3:5:1]                  | passed | 0.64826 seconds |
./spec/models/visit_spec.rb[1:8:3:1:2:3:6:1]                  | passed | 0.54899 seconds |
./spec/models/visit_spec.rb[1:8:3:1:2:3:7:1]                  | passed | 0.46908 seconds |
./spec/models/visit_spec.rb[1:8:3:1:2:3:8:1]                  | passed | 0.83633 seconds |
./spec/models/visit_spec.rb[1:8:3:1:2:3:9:1]                  | passed | 0.98171 seconds |
./spec/models/visit_spec.rb[1:8:3:1:2:3:10:1]                 | passed | 1.16 seconds    |
./spec/models/visit_spec.rb[1:8:3:1:3:1:1]                    | passed | 0.91749 seconds |
./spec/models/visit_spec.rb[1:8:3:1:3:2:1]                    | passed | 0.52205 seconds |
./spec/models/visit_spec.rb[1:8:3:1:3:3:1]                    | passed | 0.69455 seconds |
./spec/models/visit_spec.rb[1:8:3:1:4:1:1]                    | passed | 0.45005 seconds |
./spec/models/visit_spec.rb[1:8:3:1:4:2:1]                    | passed | 0.64753 seconds |
./spec/models/visit_spec.rb[1:8:3:1:4:3:1]                    | passed | 0.95768 seconds |
./spec/models/visit_spec.rb[1:8:3:1:5:1:1]                    | passed | 0.5221 seconds  |
./spec/models/visit_spec.rb[1:8:3:1:5:2:1]                    | passed | 0.62635 seconds |
./spec/models/visit_spec.rb[1:8:3:1:5:3:1]                    | passed | 0.93845 seconds |
./spec/models/visit_spec.rb[1:8:4:1:1:1:1:1]                  | passed | 0.6264 seconds  |
./spec/models/visit_spec.rb[1:8:4:1:1:1:2:1]                  | passed | 0.4543 seconds  |
./spec/models/visit_spec.rb[1:8:4:1:1:1:3:1:1]                | passed | 0.63881 seconds |
./spec/models/visit_spec.rb[1:8:4:1:1:1:3:2:1]                | passed | 0.76179 seconds |
./spec/models/visit_spec.rb[1:8:4:1:1:1:3:3:1]                | passed | 0.66093 seconds |
./spec/models/visit_spec.rb[1:8:4:1:1:1:3:4:1]                | passed | 0.62182 seconds |
./spec/models/visit_spec.rb[1:8:4:1:1:1:3:5:1]                | passed | 0.41813 seconds |
./spec/models/visit_spec.rb[1:8:4:1:1:1:3:6:1]                | passed | 0.59729 seconds |
./spec/models/visit_spec.rb[1:8:4:1:1:1:3:7:1]                | passed | 0.64544 seconds |
./spec/models/visit_spec.rb[1:8:4:1:1:1:3:8:1]                | passed | 0.74171 seconds |
./spec/models/visit_spec.rb[1:8:4:1:1:1:3:9:1]                | passed | 0.72708 seconds |
./spec/models/visit_spec.rb[1:8:4:1:1:1:3:10:1]               | passed | 0.47454 seconds |
./spec/models/visit_spec.rb[1:8:4:1:1:2:1:1]                  | passed | 0.57749 seconds |
./spec/models/visit_spec.rb[1:8:4:1:1:2:2:1]                  | passed | 0.59706 seconds |
./spec/models/visit_spec.rb[1:8:4:1:1:2:3:1:1]                | passed | 0.78056 seconds |
./spec/models/visit_spec.rb[1:8:4:1:1:2:3:2:1]                | passed | 0.845 seconds   |
./spec/models/visit_spec.rb[1:8:4:1:1:2:3:3:1]                | passed | 0.8082 seconds  |
./spec/models/visit_spec.rb[1:8:4:1:1:2:3:4:1]                | passed | 0.5408 seconds  |
./spec/models/visit_spec.rb[1:8:4:1:1:2:3:5:1]                | passed | 0.72116 seconds |
./spec/models/visit_spec.rb[1:8:4:1:1:2:3:6:1]                | passed | 0.69432 seconds |
./spec/models/visit_spec.rb[1:8:4:1:1:2:3:7:1]                | passed | 0.7053 seconds  |
./spec/models/visit_spec.rb[1:8:4:1:1:2:3:8:1]                | passed | 0.50683 seconds |
./spec/models/visit_spec.rb[1:8:4:1:1:2:3:9:1]                | passed | 0.69534 seconds |
./spec/models/visit_spec.rb[1:8:4:1:1:2:3:10:1]               | passed | 0.80964 seconds |
./spec/models/visit_spec.rb[1:8:4:1:1:3:1:1]                  | passed | 0.36747 seconds |
./spec/models/visit_spec.rb[1:8:4:1:1:3:2:1]                  | passed | 0.48108 seconds |
./spec/models/visit_spec.rb[1:8:4:1:1:3:3:1]                  | passed | 0.60773 seconds |
./spec/models/visit_spec.rb[1:8:4:1:1:4:1:1]                  | passed | 0.54955 seconds |
./spec/models/visit_spec.rb[1:8:4:1:1:4:2:1]                  | passed | 0.50986 seconds |
./spec/models/visit_spec.rb[1:8:4:1:1:4:3:1]                  | passed | 0.72233 seconds |
./spec/models/visit_spec.rb[1:8:4:1:1:5:1:1]                  | passed | 0.37686 seconds |
./spec/models/visit_spec.rb[1:8:4:1:1:5:2:1]                  | passed | 0.64176 seconds |
./spec/models/visit_spec.rb[1:8:4:1:1:5:3:1]                  | passed | 0.48645 seconds |
./spec/models/visit_spec.rb[1:8:4:2:1:1:1:1:1]                | passed | 0.36159 seconds |
./spec/models/visit_spec.rb[1:8:4:2:1:1:1:2:1]                | passed | 0.41105 seconds |
./spec/models/visit_spec.rb[1:8:4:2:1:1:1:3:1:1]              | passed | 0.6285 seconds  |
./spec/models/visit_spec.rb[1:8:4:2:1:1:1:3:2:1]              | passed | 0.61998 seconds |
./spec/models/visit_spec.rb[1:8:4:2:1:1:1:3:3:1]              | passed | 0.50783 seconds |
./spec/models/visit_spec.rb[1:8:4:2:1:1:1:3:4:1]              | passed | 0.47158 seconds |
./spec/models/visit_spec.rb[1:8:4:2:1:1:1:3:5:1]              | passed | 0.44726 seconds |
./spec/models/visit_spec.rb[1:8:4:2:1:1:1:3:6:1]              | passed | 0.48401 seconds |
./spec/models/visit_spec.rb[1:8:4:2:1:1:1:3:7:1]              | passed | 0.49453 seconds |
./spec/models/visit_spec.rb[1:8:4:2:1:1:1:3:8:1]              | passed | 0.436 seconds   |
./spec/models/visit_spec.rb[1:8:4:2:1:1:1:3:9:1]              | passed | 0.41038 seconds |
./spec/models/visit_spec.rb[1:8:4:2:1:1:1:3:10:1]             | passed | 0.44688 seconds |
./spec/models/visit_spec.rb[1:8:4:2:1:1:2:1:1]                | passed | 0.3 seconds     |
./spec/models/visit_spec.rb[1:8:4:2:1:1:2:2:1]                | passed | 0.31801 seconds |
./spec/models/visit_spec.rb[1:8:4:2:1:1:2:3:1:1]              | passed | 0.35617 seconds |
./spec/models/visit_spec.rb[1:8:4:2:1:1:2:3:2:1]              | passed | 0.34451 seconds |
./spec/models/visit_spec.rb[1:8:4:2:1:1:2:3:3:1]              | passed | 0.38739 seconds |
./spec/models/visit_spec.rb[1:8:4:2:1:1:2:3:4:1]              | passed | 0.36589 seconds |
./spec/models/visit_spec.rb[1:8:4:2:1:1:2:3:5:1]              | passed | 0.36389 seconds |
./spec/models/visit_spec.rb[1:8:4:2:1:1:2:3:6:1]              | passed | 0.36942 seconds |
./spec/models/visit_spec.rb[1:8:4:2:1:1:2:3:7:1]              | passed | 0.34052 seconds |
./spec/models/visit_spec.rb[1:8:4:2:1:1:2:3:8:1]              | passed | 0.33912 seconds |
./spec/models/visit_spec.rb[1:8:4:2:1:1:2:3:9:1]              | passed | 0.34407 seconds |
./spec/models/visit_spec.rb[1:8:4:2:1:1:2:3:10:1]             | passed | 0.35852 seconds |
./spec/models/visit_spec.rb[1:8:4:2:1:1:3:1:1]                | passed | 0.21186 seconds |
./spec/models/visit_spec.rb[1:8:4:2:1:1:3:2:1]                | passed | 0.23047 seconds |
./spec/models/visit_spec.rb[1:8:4:2:1:1:3:3:1]                | passed | 0.27974 seconds |
./spec/models/visit_spec.rb[1:8:4:2:1:1:4:1:1]                | passed | 0.20889 seconds |
./spec/models/visit_spec.rb[1:8:4:2:1:1:4:2:1]                | passed | 0.22115 seconds |
./spec/models/visit_spec.rb[1:8:4:2:1:1:4:3:1]                | passed | 0.33643 seconds |
./spec/models/visit_spec.rb[1:8:4:2:1:1:5:1:1]                | passed | 0.34732 seconds |
./spec/models/visit_spec.rb[1:8:4:2:1:1:5:2:1]                | passed | 0.13804 seconds |
./spec/models/visit_spec.rb[1:8:4:2:1:1:5:3:1]                | passed | 0.18396 seconds |
./spec/models/visit_spec.rb[1:8:4:2:2:1:1:1]                  | passed | 0.11874 seconds |
./spec/models/visit_spec.rb[1:8:4:2:2:1:2:1]                  | passed | 0.18478 seconds |
./spec/models/visit_spec.rb[1:8:4:2:2:1:3:1:1]                | passed | 0.40962 seconds |
./spec/models/visit_spec.rb[1:8:4:2:2:1:3:2:1]                | passed | 0.40249 seconds |
./spec/models/visit_spec.rb[1:8:4:2:2:1:3:3:1]                | passed | 0.31519 seconds |
./spec/models/visit_spec.rb[1:8:4:2:2:1:3:4:1]                | passed | 0.45942 seconds |
./spec/models/visit_spec.rb[1:8:4:2:2:1:3:5:1]                | passed | 0.32348 seconds |
./spec/models/visit_spec.rb[1:8:4:2:2:1:3:6:1]                | passed | 0.28658 seconds |
./spec/models/visit_spec.rb[1:8:4:2:2:1:3:7:1]                | passed | 0.2863 seconds  |
./spec/models/visit_spec.rb[1:8:4:2:2:1:3:8:1]                | passed | 0.32058 seconds |
./spec/models/visit_spec.rb[1:8:4:2:2:1:3:9:1]                | passed | 0.25608 seconds |
./spec/models/visit_spec.rb[1:8:4:2:2:1:3:10:1]               | passed | 0.2131 seconds  |
./spec/models/visit_spec.rb[1:8:4:2:2:2:1:1]                  | passed | 0.12519 seconds |
./spec/models/visit_spec.rb[1:8:4:2:2:2:2:1]                  | passed | 0.18348 seconds |
./spec/models/visit_spec.rb[1:8:4:2:2:2:3:1:1]                | passed | 0.5684 seconds  |
./spec/models/visit_spec.rb[1:8:4:2:2:2:3:2:1]                | passed | 0.4277 seconds  |
./spec/models/visit_spec.rb[1:8:4:2:2:2:3:3:1]                | passed | 0.58261 seconds |
./spec/models/visit_spec.rb[1:8:4:2:2:2:3:4:1]                | passed | 0.49436 seconds |
./spec/models/visit_spec.rb[1:8:4:2:2:2:3:5:1]                | passed | 0.41654 seconds |
./spec/models/visit_spec.rb[1:8:4:2:2:2:3:6:1]                | passed | 0.3345 seconds  |
./spec/models/visit_spec.rb[1:8:4:2:2:2:3:7:1]                | passed | 0.98002 seconds |
./spec/models/visit_spec.rb[1:8:4:2:2:2:3:8:1]                | passed | 0.44179 seconds |
./spec/models/visit_spec.rb[1:8:4:2:2:2:3:9:1]                | passed | 0.43668 seconds |
./spec/models/visit_spec.rb[1:8:4:2:2:2:3:10:1]               | passed | 0.37919 seconds |
./spec/models/visit_spec.rb[1:8:4:2:2:3:1:1]                  | passed | 0.20836 seconds |
./spec/models/visit_spec.rb[1:8:4:2:2:3:2:1]                  | passed | 0.24978 seconds |
./spec/models/visit_spec.rb[1:8:4:2:2:3:3:1:1]                | passed | 0.43953 seconds |
./spec/models/visit_spec.rb[1:8:4:2:2:3:3:2:1]                | passed | 0.44511 seconds |
./spec/models/visit_spec.rb[1:8:4:2:2:3:3:3:1]                | passed | 0.33967 seconds |
./spec/models/visit_spec.rb[1:8:4:2:2:3:3:4:1]                | passed | 0.39251 seconds |
./spec/models/visit_spec.rb[1:8:4:2:2:3:3:5:1]                | passed | 0.47234 seconds |
./spec/models/visit_spec.rb[1:8:4:2:2:3:3:6:1]                | passed | 0.35426 seconds |
./spec/models/visit_spec.rb[1:8:4:2:2:3:3:7:1]                | passed | 0.42271 seconds |
./spec/models/visit_spec.rb[1:8:4:2:2:3:3:8:1]                | passed | 0.36091 seconds |
./spec/models/visit_spec.rb[1:8:4:2:2:3:3:9:1]                | passed | 0.32786 seconds |
./spec/models/visit_spec.rb[1:8:4:2:2:3:3:10:1]               | passed | 0.34423 seconds |
./spec/models/visit_spec.rb[1:8:4:2:2:4:1:1]                  | passed | 0.2048 seconds  |
./spec/models/visit_spec.rb[1:8:4:2:2:4:2:1]                  | passed | 0.2545 seconds  |
./spec/models/visit_spec.rb[1:8:4:2:2:4:3:1]                  | passed | 0.34587 seconds |
./spec/models/visit_spec.rb[1:8:4:2:2:5:1:1]                  | passed | 0.26252 seconds |
./spec/models/visit_spec.rb[1:8:4:2:2:5:2:1]                  | passed | 0.26393 seconds |
./spec/models/visit_spec.rb[1:8:4:2:2:5:3:1]                  | passed | 0.41266 seconds |
./spec/models/visit_spec.rb[1:8:4:2:2:6:1:1]                  | passed | 0.2829 seconds  |
./spec/models/visit_spec.rb[1:8:4:2:2:6:2:1]                  | passed | 0.31725 seconds |
./spec/models/visit_spec.rb[1:8:4:2:2:6:3:1]                  | passed | 0.39159 seconds |
./spec/models/visit_spec.rb[1:8:4:2:2:7:1:1]                  | passed | 0.20109 seconds |
./spec/models/visit_spec.rb[1:8:4:2:2:7:2:1]                  | passed | 0.21921 seconds |
./spec/models/visit_spec.rb[1:8:4:2:2:7:3:1]                  | passed | 0.38435 seconds |
./spec/models/visit_spec.rb[1:9:1:1]                          | passed | 0.27818 seconds |
./spec/models/visit_spec.rb[1:9:2:1]                          | passed | 0.43361 seconds |
./spec/models/visit_spec.rb[1:9:3:1]                          | passed | 0.13449 seconds |
./spec/models/visit_spec.rb[1:9:4:1:1]                        | passed | 0.1364 seconds  |
./spec/models/visit_spec.rb[1:9:4:2:1]                        | passed | 0.12035 seconds |
./spec/models/visit_spec.rb[1:9:5:1:1:1]                      | passed | 0.22028 seconds |
./spec/models/visit_spec.rb[1:9:5:1:2:1]                      | passed | 0.26587 seconds |
./spec/models/visit_spec.rb[1:9:5:1:3:1:1]                    | passed | 0.21952 seconds |
./spec/models/visit_spec.rb[1:9:5:1:3:2:1]                    | passed | 0.23742 seconds |
./spec/models/visit_spec.rb[1:9:5:1:3:3:1]                    | passed | 0.21465 seconds |
./spec/models/visit_spec.rb[1:9:5:1:3:4:1]                    | passed | 0.21594 seconds |
./spec/models/visit_spec.rb[1:9:5:1:3:5:1]                    | passed | 0.22473 seconds |
./spec/models/visit_spec.rb[1:9:5:1:4:1]                      | passed | 0.32619 seconds |
./spec/models/visit_spec.rb[1:9:5:1:5:1]                      | passed | 0.27031 seconds |
./spec/models/visit_spec.rb[1:9:5:1:6:1]                      | passed | 0.49507 seconds |
./spec/models/visit_spec.rb[1:9:6:1:1:1]                      | passed | 0.66747 seconds |
./spec/models/visit_spec.rb[1:9:6:1:2:1]                      | passed | 0.57039 seconds |
./spec/models/visit_spec.rb[1:9:6:1:3:1:1]                    | passed | 0.74743 seconds |
./spec/models/visit_spec.rb[1:9:6:1:3:2:1]                    | passed | 1.27 seconds    |
./spec/models/visit_spec.rb[1:9:6:1:3:3:1]                    | passed | 1.26 seconds    |
./spec/models/visit_spec.rb[1:9:6:1:3:4:1]                    | passed | 1.16 seconds    |
./spec/models/visit_spec.rb[1:9:6:1:3:5:1]                    | passed | 1.16 seconds    |
./spec/models/visit_spec.rb[1:9:6:1:4:1]                      | passed | 1.33 seconds    |
./spec/models/visit_spec.rb[1:9:6:1:5:1]                      | passed | 1.53 seconds    |
./spec/models/visit_spec.rb[1:9:6:1:6:1]                      | passed | 1.2 seconds     |
./spec/models/visit_spec.rb[1:10:1:1]                         | passed | 0.67272 seconds |
./spec/models/visit_spec.rb[1:10:2:1]                         | passed | 0.85975 seconds |
./spec/models/visit_spec.rb[1:10:3:1]                         | passed | 0.77035 seconds |
./spec/models/visit_spec.rb[1:10:4:1:1]                       | passed | 0.71651 seconds |
./spec/models/visit_spec.rb[1:10:4:2:1]                       | passed | 0.7281 seconds  |
./spec/models/visit_spec.rb[1:10:5:1:1]                       | passed | 0.76513 seconds |
./spec/models/visit_spec.rb[1:10:5:2:1:1:1]                   | passed | 1.24 seconds    |
./spec/models/visit_spec.rb[1:10:5:3:1:1:1]                   | passed | 1.35 seconds    |
./spec/models/visit_spec.rb[1:10:6:1]                         | passed | 0.61537 seconds |
./spec/models/visit_spec.rb[1:10:7:1]                         | passed | 0.80967 seconds |
./spec/models/visit_spec.rb[1:10:8:1]                         | passed | 0.52837 seconds |
./spec/models/visit_spec.rb[1:11:1:1:1]                       | passed | 0.19996 seconds |
./spec/models/visit_spec.rb[1:11:1:2:1]                       | passed | 0.17311 seconds |
./spec/models/visit_spec.rb[1:11:2:1:1]                       | passed | 0.20882 seconds |
./spec/models/visit_spec.rb[1:12:1:1:1:1]                     | passed | 0.51207 seconds |
./spec/models/visit_spec.rb[1:12:1:1:2:1]                     | passed | 0.37063 seconds |
./spec/models/visit_spec.rb[1:12:1:2:1:1]                     | passed | 0.34479 seconds |
./spec/models/visit_spec.rb[1:12:1:2:2:1]                     | passed | 0.2228 seconds  |
./spec/models/visit_spec.rb[1:12:2:1]                         | passed | 0.26145 seconds |
./spec/models/visit_spec.rb[1:13:1:1:1]                       | passed | 0.14291 seconds |
./spec/models/visit_spec.rb[1:13:1:2:1]                       | passed | 0.22944 seconds |
./spec/models/visit_spec.rb[1:13:2:1:1]                       | passed | 0.13777 seconds |
./spec/models/visit_spec.rb[1:14:1:1]                         | passed | 0.30503 seconds |
./spec/models/visit_spec.rb[1:14:2:1]                         | passed | 0.35618 seconds |
./spec/models/visit_spec.rb[1:15:1:1:1]                       | passed | 0.58522 seconds |
./spec/models/visit_spec.rb[1:15:1:2:1]                       | passed | 0.45237 seconds |
./spec/models/visit_spec.rb[1:15:2:1]                         | passed | 0.44392 seconds |
./spec/models/visit_spec.rb[1:16:1:1]                         | passed | 0.03941 seconds |
./spec/models/visit_spec.rb[1:16:2:1:1]                       | passed | 0.26668 seconds |
./spec/models/visit_spec.rb[1:16:2:2:1]                       | passed | 0.21853 seconds |
./spec/models/visit_spec.rb[1:16:2:3:1]                       | passed | 0.23286 seconds |
./spec/models/visit_spec.rb[1:17:1:1:1]                       | passed | 0.24775 seconds |
./spec/models/visit_spec.rb[1:17:1:2:1]                       | passed | 0.32012 seconds |
./spec/models/visit_spec.rb[1:17:2:1]                         | passed | 0.22243 seconds |
./spec/models/visit_spec.rb[1:17:3:1]                         | passed | 0.2762 seconds  |
./spec/models/visit_spec.rb[1:17:4:1]                         | passed | 0.31406 seconds |
./spec/models/visit_spec.rb[1:17:5:1]                         | passed | 0.44627 seconds |
./spec/models/visit_spec.rb[1:17:6:1]                         | passed | 0.93471 seconds |
./spec/models/visit_spec.rb[1:18:1:1:1]                       | passed | 0.3569 seconds  |
./spec/models/visit_spec.rb[1:18:1:2:1]                       | passed | 0.35488 seconds |
./spec/models/visit_spec.rb[1:18:1:3:1]                       | passed | 0.40318 seconds |
./spec/models/visit_spec.rb[1:18:1:4:1]                       | passed | 0.41184 seconds |
./spec/models/visit_spec.rb[1:18:1:5:1]                       | passed | 0.31275 seconds |
./spec/models/visit_spec.rb[1:18:1:6:1]                       | passed | 0.37171 seconds |
./spec/models/visit_spec.rb[1:18:1:7:1]                       | passed | 0.38187 seconds |
./spec/models/visit_spec.rb[1:19:1:1:1]                       | passed | 0.201 seconds   |
./spec/models/visit_spec.rb[1:19:1:2:1]                       | passed | 0.20505 seconds |
./spec/models/visit_spec.rb[1:19:2:1]                         | passed | 0.1344 seconds  |
./spec/models/visit_spec.rb[1:20:1:1:1]                       | passed | 0.28729 seconds |
./spec/models/visit_spec.rb[1:20:1:2:1]                       | passed | 0.22159 seconds |
./spec/models/visit_spec.rb[1:20:2:1]                         | passed | 0.16839 seconds |
./spec/models/visit_spec.rb[1:21:1:1:1]                       | passed | 0.23619 seconds |
./spec/models/visit_spec.rb[1:21:1:2:1]                       | passed | 0.36002 seconds |
./spec/models/visit_spec.rb[1:21:2:1]                         | passed | 0.18866 seconds |
./spec/models/visit_spec.rb[1:22:1:1]                         | passed | 0.77381 seconds |
./spec/models/visit_spec.rb[1:22:1:2]                         | passed | 0.72444 seconds |
./spec/models/visit_spec.rb[1:22:1:3]                         | passed | 0.79617 seconds |
./spec/models/visit_spec.rb[1:23:1:1]                         | passed | 0.41723 seconds |
./spec/models/visit_spec.rb[1:23:2:1:1]                       | passed | 0.37037 seconds |
./spec/models/visit_spec.rb[1:23:2:2:1]                       | passed | 0.40563 seconds |
./spec/models/visit_spec.rb[1:24:1]                           | passed | 0.34846 seconds |
./spec/services/crowd_funding_service_spec.rb[1:1:1:1]        | passed | 0.90909 seconds |
./spec/services/crowd_funding_service_spec.rb[1:1:2:1]        | passed | 0.07092 seconds |
./spec/services/crowd_funding_service_spec.rb[1:1:3:1]        | passed | 0.09878 seconds |
./spec/services/crowd_funding_service_spec.rb[1:2:1:1]        | passed | 0.6478 seconds  |
./spec/services/crowd_funding_service_spec.rb[1:2:1:2]        | passed | 0.62407 seconds |
./spec/services/crowd_funding_service_spec.rb[1:2:1:3]        | passed | 0.50062 seconds |
./spec/services/crowd_funding_service_spec.rb[1:2:2:1]        | passed | 0.67253 seconds |
./spec/services/crowd_funding_service_spec.rb[1:2:2:2]        | passed | 0.63003 seconds |
./spec/services/crowd_funding_service_spec.rb[1:2:2:3]        | passed | 0.8483 seconds  |
./spec/services/crowd_funding_service_spec.rb[1:2:3:1]        | passed | 0.04783 seconds |
./spec/services/crowd_funding_service_spec.rb[1:2:4:1]        | passed | 0.12738 seconds |
./spec/services/crowd_funding_service_spec.rb[1:3:1:1]        | passed | 0.4229 seconds  |
./spec/services/crowd_funding_service_spec.rb[1:3:2:1]        | passed | 0.04982 seconds |
./spec/services/crowd_funding_service_spec.rb[1:3:3:1]        | passed | 0.09745 seconds |
./spec/services/crowd_funding_service_spec.rb[1:4:1:1:1]      | passed | 1.28 seconds    |
./spec/services/crowd_funding_service_spec.rb[1:4:1:1:2:1]    | passed | 0.6975 seconds  |
./spec/services/crowd_funding_service_spec.rb[1:4:1:2:1]      | passed | 0.4998 seconds  |
./spec/services/crowd_funding_service_spec.rb[1:4:1:2:2:1]    | passed | 0.47307 seconds |
./spec/services/crowd_funding_service_spec.rb[1:4:2:1]        | passed | 0.74929 seconds |
./spec/services/crowd_funding_service_spec.rb[1:4:2:2]        | passed | 0.70006 seconds |
./spec/services/crowd_funding_service_spec.rb[1:4:3:1]        | passed | 0.97186 seconds |
./spec/services/crowd_funding_service_spec.rb[1:4:3:2]        | passed | 0.92449 seconds |
./spec/services/crowd_funding_service_spec.rb[1:4:4:1]        | passed | 0.72776 seconds |
./spec/services/crowd_funding_service_spec.rb[1:4:4:2]        | passed | 0.74736 seconds |
./spec/services/crowd_funding_service_spec.rb[1:4:5:1]        | passed | 0.82782 seconds |
./spec/services/crowd_funding_service_spec.rb[1:4:5:2]        | passed | 0.91958 seconds |
./spec/services/crowd_funding_service_spec.rb[1:4:6:1]        | passed | 0.02642 seconds |
./spec/services/crowd_funding_service_spec.rb[1:4:7:1]        | passed | 0.09701 seconds |
./spec/services/crowd_funding_service_spec.rb[1:4:8:1]        | passed | 0.53218 seconds |
./spec/services/crowd_funding_service_spec.rb[1:6:1:1:1]      | passed | 0.8918 seconds  |
./spec/services/crowd_funding_service_spec.rb[1:6:1:2:1]      | passed | 0.77861 seconds |
./spec/services/crowd_funding_service_spec.rb[1:6:1:3:1]      | passed | 0.65025 seconds |
./spec/services/crowd_funding_service_spec.rb[1:6:1:4:1:1]    | passed | 0.74577 seconds |
./spec/services/crowd_funding_service_spec.rb[1:6:1:4:2:1]    | passed | 0.70317 seconds |
./spec/services/crowd_funding_service_spec.rb[1:6:1:4:3:1]    | passed | 0.64425 seconds |
./spec/services/crowd_funding_service_spec.rb[1:6:2:1]        | passed | 0.60273 seconds |
./spec/services/crowd_funding_service_spec.rb[1:7:1:1]        | passed | 1.13 seconds    |
./spec/services/merchant_chart_service_spec.rb[1:1:1:1]       | passed | 0.71429 seconds |
./spec/services/merchant_chart_service_spec.rb[1:1:2:1]       | passed | 0.16379 seconds |
./spec/services/merchant_chart_service_spec.rb[1:1:3:1:1]     | passed | 0.3979 seconds  |
./spec/services/merchant_chart_service_spec.rb[1:1:3:2:1]     | passed | 0.49726 seconds |
./spec/services/merchant_chart_service_spec.rb[1:1:3:3:1]     | passed | 0.40208 seconds |
./spec/services/merchant_chart_service_spec.rb[1:1:4:1]       | passed | 0.09901 seconds |
./spec/services/merchant_chart_service_spec.rb[1:1:5:1]       | passed | 0.11998 seconds |
./spec/services/merchant_chart_service_spec.rb[1:1:6:1]       | passed | 0.09871 seconds |
./spec/services/merchant_chart_service_spec.rb[1:1:7:1]       | passed | 0.12505 seconds |
./spec/services/merchant_chart_service_spec.rb[1:1:8:1:1]     | passed | 1.8 seconds     |
./spec/services/merchant_chart_service_spec.rb[1:1:8:2:1]     | passed | 1.88 seconds    |
./spec/services/merchant_chart_service_spec.rb[1:1:8:3:1]     | passed | 1.83 seconds    |
./spec/services/merchant_chart_service_spec.rb[1:1:9:1:1]     | passed | 5.6 seconds     |
./spec/services/merchant_chart_service_spec.rb[1:1:9:2:1]     | passed | 5.59 seconds    |
./spec/services/merchant_chart_service_spec.rb[1:1:9:3:1]     | passed | 5.25 seconds    |
./spec/services/merchant_chart_service_spec.rb[1:1:10:1:1]    | passed | 3.78 seconds    |
./spec/services/merchant_chart_service_spec.rb[1:1:10:2:1]    | passed | 3.87 seconds    |
./spec/services/merchant_chart_service_spec.rb[1:1:10:3:1]    | passed | 4.13 seconds    |
./spec/services/merchant_chart_service_spec.rb[1:1:11:1:1]    | passed | 3.77 seconds    |
./spec/services/merchant_chart_service_spec.rb[1:1:11:2:1]    | passed | 4.38 seconds    |
./spec/services/merchant_chart_service_spec.rb[1:1:11:3:1]    | passed | 3.88 seconds    |
./spec/services/merchant_chart_service_spec.rb[1:1:12:1:1]    | passed | 2.06 seconds    |
./spec/services/merchant_chart_service_spec.rb[1:1:12:2:1]    | passed | 2.15 seconds    |
./spec/services/merchant_chart_service_spec.rb[1:1:12:3:1]    | passed | 2.25 seconds    |
./spec/services/merchant_chart_service_spec.rb[1:2:1:1:1]     | passed | 0.09996 seconds |
./spec/services/merchant_chart_service_spec.rb[1:2:1:2:1]     | passed | 0.4095 seconds  |
./spec/services/merchant_chart_service_spec.rb[1:2:2:1:1]     | passed | 0.29753 seconds |
./spec/services/merchant_chart_service_spec.rb[1:2:2:2:1]     | passed | 1.7 seconds     |
./spec/services/merchant_chart_service_spec.rb[1:2:3:1:1:1]   | passed | 0.09776 seconds |
./spec/services/merchant_chart_service_spec.rb[1:2:3:1:2:1]   | passed | 0.10138 seconds |
./spec/services/merchant_chart_service_spec.rb[1:2:3:1:3:1]   | passed | 0.0962 seconds  |
./spec/services/merchant_chart_service_spec.rb[1:2:3:1:4:1]   | passed | 0.05386 seconds |
./spec/services/merchant_chart_service_spec.rb[1:2:3:2:1:1]   | passed | 1.04 seconds    |
./spec/services/merchant_chart_service_spec.rb[1:2:3:2:2:1]   | passed | 0.99975 seconds |
./spec/services/merchant_chart_service_spec.rb[1:2:3:2:3:1]   | passed | 1.05 seconds    |
./spec/services/merchant_chart_service_spec.rb[1:2:3:2:4:1]   | passed | 0.90962 seconds |
./spec/services/merchant_chart_service_spec.rb[1:2:4:1:1:1]   | passed | 0.14247 seconds |
./spec/services/merchant_chart_service_spec.rb[1:2:4:1:2:1]   | passed | 0.09956 seconds |
./spec/services/merchant_chart_service_spec.rb[1:2:4:1:3:1]   | passed | 0.05655 seconds |
./spec/services/merchant_chart_service_spec.rb[1:2:4:1:4:1]   | passed | 0.08825 seconds |
./spec/services/merchant_chart_service_spec.rb[1:2:4:2:1:1]   | passed | 22.65 seconds   |
./spec/services/merchant_chart_service_spec.rb[1:2:4:2:2:1]   | passed | 21 seconds      |
./spec/services/merchant_chart_service_spec.rb[1:2:4:2:3:1]   | passed | 19.81 seconds   |
./spec/services/merchant_chart_service_spec.rb[1:2:4:2:4:1]   | passed | 19.55 seconds   |
./spec/services/merchant_chart_service_spec.rb[1:2:5:1:1:1]   | passed | 0.05869 seconds |
./spec/services/merchant_chart_service_spec.rb[1:2:5:1:2:1]   | passed | 0.08315 seconds |
./spec/services/merchant_chart_service_spec.rb[1:2:5:1:3:1]   | passed | 0.05926 seconds |
./spec/services/merchant_chart_service_spec.rb[1:2:5:1:4:1]   | passed | 0.09469 seconds |
